exposure_id	snp_id	beta	se	z	p
exposure_2	snp_85	-0.0280076151838256	0.00983749143001873	-2.8470281659775	0.00442193621949463
exposure_14	snp_294	0.0278548665443531	0.00979478714841636	2.84384602975846	0.00446630215911423
exposure_7	snp_322	0.0297434482968456	0.0104699430081126	2.84084147103751	0.00450856214164847
exposure_16	snp_154	0.0277967833206156	0.00979194659665704	2.8387392686665	0.00453834530577311
exposure_17	snp_547	-0.0290183078419944	0.0102288825568869	-2.83689911196183	0.00456456209466496
exposure_2	snp_697	-0.0278709120890899	0.00983753026248249	-2.83312084897788	0.00461882166048489
exposure_18	snp_576	0.0284309574115376	0.0100411807099783	2.83143568796495	0.00464321006894201
exposure_4	snp_525	0.0292477058453353	0.0103345995182325	2.8300763656817	0.00466296770464735
exposure_10	snp_666	-0.0270761939099399	0.00957178752640397	-2.82874999421473	0.00468231975655145
exposure_6	snp_520	0.0279841494855781	0.00989554745287358	2.82795364469216	0.00469397358100966
exposure_1	snp_524	-0.0291393875153653	0.0103074267235533	-2.82702834537544	0.00470754744521802
exposure_18	snp_666	-0.0283613017765106	0.0100412004122844	-2.82449314942597	0.00474492028006311
exposure_5	snp_678	-0.0294342405546729	0.0104273558752543	-2.82279044724318	0.00477017138394115
exposure_9	snp_361	-0.0283147254562632	0.0100388509702864	-2.82051457284014	0.00480411258015748
exposure_20	snp_294	0.0295369745681479	0.010473577945773	2.82014176254529	0.00480969326494012
exposure_7	snp_544	-0.0295126947902414	0.0104700083200985	-2.81878427293968	0.00483006345615786
exposure_2	snp_361	-0.0277220971490671	0.00983757231931673	-2.81798153540716	0.00484214586186986
exposure_3	snp_666	-0.0275738514628783	0.00979167948690966	-2.81604922830056	0.00487134221955556
exposure_18	snp_66	-0.0282706179401212	0.0100412259900058	-2.8154548028557	0.00488035572437547
exposure_7	snp_131	0.0294204823567533	0.0104700342773465	2.80997001322231	0.00496423843347511
exposure_9	snp_362	-0.0282014062155885	0.0100388828745158	-2.80921757610892	0.00497584713872056
exposure_16	snp_341	0.0274728373627237	0.00979203803847614	2.80563017165312	0.00503153240779237
exposure_11	snp_495	0.0277695466451362	0.00990172738880806	2.80451536936113	0.00504895127051443
exposure_5	snp_160	-0.0292346520148388	0.0104274120349826	-2.80363448924435	0.00506275362700587
exposure_8	snp_179	0.0269124235829046	0.0096024815859027	2.80265297487416	0.00507817298031407
exposure_20	snp_495	0.0293254285268525	0.0104736374028372	2.79992779957309	0.00512120767178687
exposure_7	snp_520	0.0293110616020536	0.0104700649731676	2.79951095596553	0.00512781926190136
exposure_20	snp_929	-0.0293170385230993	0.0104736397521113	-2.79912611250445	0.00513393014398025
exposure_10	snp_695	0.0267709658586099	0.00957187339791779	2.79683660091383	0.00517042128249429
exposure_3	snp_269	0.0273572572794864	0.00979174025330708	2.79391166143799	0.00521738109855422
exposure_12	snp_85	-0.0277261492149041	0.0099264838720448	-2.79314907194753	0.00522968762345601
exposure_11	snp_5	0.0276366885202179	0.00990176456730697	2.79108721807697	0.00526309287013714
exposure_15	snp_131	0.0286582951530566	0.0102718633050689	2.78998019170627	0.00528110785248853
exposure_5	snp_43	0.029080944031397	0.0104274550243036	2.78888223095828	0.00529903031346421
exposure_10	snp_341	0.0266429368542051	0.00957190912699461	2.78345066806651	0.00538850272756947
exposure_1	snp_983	-0.0286177918731007	0.0103075728885789	-2.77638510854579	0.00550693243607768
exposure_5	snp_294	0.0289362228696131	0.010427495292879	2.77499265709318	0.00553054736871688
exposure_6	snp_245	-0.0274345408433151	0.00989570138294811	-2.77236951496831	0.00557528231334069
exposure_17	snp_27	-0.0283189332556717	0.0102290786088327	-2.76847351932741	0.00564232726363898
exposure_8	snp_93	0.0265751693631511	0.00960257553264193	2.76750432973054	0.00565911832874521
exposure_18	snp_110	0.0277826494646918	0.0100413622159678	2.76682076267618	0.00567098812232117
exposure_14	snp_341	0.0270966585423444	0.00979499987671501	2.76637660882053	0.0056787126610412
exposure_16	snp_474	-0.0270817983677727	0.00979214698994564	-2.76566501662809	0.00569110816306286
exposure_8	snp_182	0.0265341962859456	0.0096025868654773	2.76323418446127	0.00573363609126358
exposure_19	snp_681	-0.0266623461186602	0.00965085160488845	-2.76269361609031	0.00574313232193987
exposure_6	snp_117	-0.0273322789293308	0.00989572968651105	-2.76202764174001	0.00575485107697509
exposure_16	snp_21	0.0269976495158171	0.00979217023116324	2.75706496910133	0.00584285759145116
exposure_15	snp_384	-0.0282797076290689	0.0102719682530164	-2.75309531070294	0.00591412580988431
exposure_16	snp_5	0.026952401483139	0.00979218269837113	2.7524406267075	0.00592595448854776
exposure_12	snp_996	-0.0273209024071166	0.00992659625815428	-2.75229310194556	0.00592862287396689
exposure_11	snp_27	-0.0272512322748208	0.00990187142204872	-2.75212948272989	0.00593158363786826
exposure_7	snp_66	-0.0287994484105647	0.0104702069772961	-2.75060927381991	0.00595915628833455
exposure_7	snp_511	0.0287947766265545	0.0104702082624741	2.75016273838189	0.00596727720356016
exposure_16	snp_495	0.0269230803182436	0.00979219076606802	2.74944401732222	0.00598036916929862
exposure_19	snp_743	0.0265342600995293	0.00965088691313043	2.7494115658353	0.00598096090427288
exposure_8	snp_208	-0.0263640949296001	0.00960263372706379	-2.74550666816503	0.00605255091663946
exposure_11	snp_520	0.0271755555163426	0.00990189222449254	2.74448104465562	0.00607148164784819
exposure_15	snp_361	-0.028139579481125	0.0102720067436771	-2.73944324447082	0.00616524499136087
exposure_15	snp_601	-0.0281354282436122	0.0102720078810286	-2.73903881008266	0.00617282856476909
exposure_7	snp_92	0.028651744104723	0.0104702475088233	2.73649157582742	0.00622078529260505
exposure_1	snp_247	0.0281814513031656	0.0103076931333134	2.73402117609479	0.00626761565462253
exposure_17	snp_576	0.0279552368929403	0.0102291786701667	2.73289164207009	0.00628913331957656
exposure_14	snp_390	-0.0267469363314443	0.00979509601747898	-2.73064564999827	0.0063321172529905
exposure_20	snp_341	0.0285995235502114	0.0104738381736753	2.73056763680889	0.00633361501492329
exposure_14	snp_576	0.0267275018557952	0.00979510132347738	2.72866006926681	0.00637033744960887
exposure_13	snp_576	0.0269643321122594	0.00988791781629004	2.7269980003107	0.00640248991264786
exposure_9	snp_365	0.027355923647843	0.0100391168726776	2.72493327797534	0.00644263499892714
exposure_19	snp_721	0.0262715211905793	0.00965095880733654	2.7221669592671	0.00649677645234785
exposure_20	snp_853	-0.0284682948093219	0.0104738739314516	-2.71802916434152	0.00657852418610388
exposure_8	snp_221	0.0260894193715127	0.00960270876129158	2.71688124882834	0.00660136614854082
exposure_19	snp_520	0.0262106451999479	0.00965097536289491	2.71585453432199	0.00662185677816796
exposure_4	snp_554	0.0280502757444305	0.0103349315240847	2.71412303788	0.0066565426742614
exposure_17	snp_747	0.0277518101904869	0.0102292340731344	2.71299004324996	0.00667932752650956
exposure_17	snp_548	0.027744166594152	0.0102292361469635	2.71224226281918	0.00669440399801834
exposure_12	snp_474	-0.0269124122276383	0.00992670786782856	-2.71111153727598	0.00671725938171981
exposure_17	snp_520	0.0277233723057493	0.0102292417858909	2.71020793975051	0.00673557422410433
exposure_13	snp_483	-0.0267974097774284	0.00988796320405627	-2.71010411592505	0.00673768148174034
exposure_16	snp_720	0.0264998378647141	0.00979230624194688	2.7061896564466	0.00681756488548267
exposure_15	snp_395	-0.0277869692608624	0.0102721027527911	-2.70509066445156	0.00684014482050619
exposure_12	snp_786	-0.0268486118714904	0.00992672514775498	-2.70467968759692	0.00684860601855401
exposure_7	snp_227	-0.0283142570642543	0.0104703393359202	-2.70423490164427	0.0068577738758595
exposure_14	snp_714	-0.0264836411433571	0.00979516757424224	-2.70374559114226	0.00686787220433442
exposure_3	snp_102	-0.026455165816106	0.00979198818075536	-2.70171545632577	0.00690991274845883
exposure_19	snp_827	-0.0260676667094768	0.0096510140955311	-2.7010287676968	0.00692418511406156
exposure_9	snp_760	-0.0270968055793641	0.0100391871600311	-2.69910353770915	0.00696434106338468
exposure_15	snp_944	-0.0277158013295952	0.0102721219835364	-2.69815734022791	0.00698415317630829
exposure_8	snp_195	-0.0259054452576652	0.00960275857847384	-2.69770868922358	0.00699356501196643
exposure_1	snp_732	-0.0278024341010057	0.0103077960806653	-2.69722391512535	0.00700374744488138
exposure_12	snp_747	0.0267657387428077	0.00992674753214014	2.69632512120888	0.00702266139105255
exposure_7	snp_212	0.0282256272718465	0.0104703632707458	2.69576389490793	0.00703449492105198
exposure_11	snp_778	-0.0266766562741529	0.00990202791581983	-2.69405989368434	0.00707053382206059
exposure_16	snp_314	0.0263566457360309	0.00979234489541268	2.69155611015885	0.00712378860981792
exposure_15	snp_743	0.0276093953964506	0.0102721506441121	2.68779113089391	0.00720454678731581
exposure_8	snp_322	0.0258012048283896	0.00960278664850017	2.68684557647852	0.00722495745661765
exposure_19	snp_212	0.0259087574932834	0.0096510568950062	2.68455131651845	0.00727469709972846
exposure_17	snp_517	0.0274553106679628	0.0102293140991425	2.68398354003661	0.00728705385712229
exposure_3	snp_474	-0.0262657703985328	0.0097920391769114	-2.68235961110783	0.00732250015231158
exposure_12	snp_683	0.0265896746230413	0.00992679485796681	2.67857601607448	0.0074056874284932
exposure_8	snp_588	0.0257217676496808	0.0096028079634263	2.67856732610357	0.00740587946073809
exposure_15	snp_5	0.0274888556484875	0.0102721829783702	2.67604809088486	0.00746173861593234
exposure_1	snp_27	-0.0275715495994843	0.010307858109025	-2.67480880197063	0.00748935588003335
exposure_10	snp_520	0.0256029605023858	0.00957219300223951	2.6747225527521	0.00749128133162738
exposure_3	snp_341	0.0261802068846461	0.00979206209529665	2.67361528448855	0.00751603976364566
exposure_19	snp_392	-0.0257371519430739	0.0096511028199065	-2.66675761551189	0.00767101801014338
exposure_2	snp_212	0.0262051772230736	0.00983798816373989	2.66367236745199	0.00774167195294256
exposure_7	snp_402	-0.0278776747014829	0.0104704565106159	-2.66250804568244	0.00776848680257685
exposure_14	snp_483	-0.0260733135124868	0.00979527767834855	-2.66182484750986	0.00778425988235076
exposure_12	snp_195	-0.0264173559702711	0.00992684087436103	-2.66120473820646	0.00779860126125149
exposure_14	snp_534	0.0260499388786888	0.00979528389871979	2.65943684205962	0.00783961776992815
exposure_17	snp_311	0.0271873120492516	0.0102293856925329	2.65776585871596	0.00787856340176872
exposure_1	snp_93	-0.0273805524769427	0.01030790903021	-2.65626640637755	0.00791365861634489
exposure_19	snp_666	-0.0256346418915476	0.00965113010783059	-2.65612851605312	0.00791689300909906
exposure_3	snp_695	0.0259722227190682	0.00979211749230379	2.65236020089437	0.00800574324456176
exposure_19	snp_294	0.0255907382134981	0.00965114176154937	2.65157624307757	0.00802433941955394
exposure_16	snp_747	0.0259023487242695	0.00979246614168944	2.64513028173726	0.00817871592626052
exposure_1	snp_341	0.02726371594335	0.0103079400050393	2.64492380922099	0.00818370445240868
exposure_7	snp_506	-0.027671520124762	0.0104705112072837	-2.64280507197324	0.00823505227126475
exposure_9	snp_66	-0.0265278578339695	0.0100393391419745	-2.64239084453841	0.00824512474787209
exposure_5	snp_548	0.0275511364730097	0.0104278705225672	2.64206737256526	0.00825299805316794
exposure_18	snp_520	0.0265009609923791	0.0100417087197256	2.63908879773832	0.00832581336785006
exposure_2	snp_896	-0.0259567467873564	0.00983805403675245	-2.63840254285946	0.00834267106176179
exposure_18	snp_747	0.0264850308893447	0.0100417129233975	2.63750129996583	0.00836485627261579
exposure_15	snp_483	-0.0270879945859807	0.0102722894893095	-2.63699680720365	0.00837729801600238
exposure_13	snp_554	0.0260364500821717	0.00988816654253002	2.63309178402146	0.00847416464226867
exposure_17	snp_131	0.0269258643122919	0.0102294548587087	2.63218956280635	0.00849668679115987
exposure_12	snp_865	0.026128580834729	0.00992691731830316	2.63209413324651	0.0084990721271465
exposure_3	snp_778	-0.0257571956772734	0.00979217430032636	-2.63038574348242	0.00854187610392608
exposure_4	snp_495	0.0271393600215503	0.0103351747892273	2.62592172604943	0.0086546341160791
exposure_9	snp_490	0.0263355155222062	0.0100393897920802	2.62321874811372	0.00872355449545541
exposure_16	snp_683	0.0256723727894962	0.00979252671519866	2.62162907859633	0.00876431649837304
exposure_18	snp_776	-0.0263229716114244	0.0100417555442163	-2.62135156502444	0.00877144987400854
exposure_17	snp_361	-0.0267693107305359	0.0102294959549195	-2.61687485370794	0.00888724108541922
exposure_17	snp_668	-0.0267683184096906	0.0102294962146446	-2.61677778142867	0.00888976693927447
exposure_11	snp_131	0.025886005909701	0.00990223780495179	2.61415716523756	0.00895819907954533
exposure_19	snp_158	0.0252200344566722	0.00965123936356073	2.6131394639214	0.00898490089878687
exposure_2	snp_185	-0.0257026960720855	0.0098381207506534	-2.61256155758999	0.00900009527270619
exposure_20	snp_666	-0.0273586341725763	0.0104741697172485	-2.61200982141077	0.00901462298744953
exposure_5	snp_576	0.0272356082870252	0.0104279534261258	2.61178844727003	0.00902045785445972
exposure_4	snp_740	-0.0269716156543097	0.0103352187101478	-2.60968020229965	0.00907619514174184
exposure_6	snp_641	0.0258107578875415	0.00989613831102106	2.60816462708456	0.00911645335638036
exposure_16	snp_695	0.0255379232772075	0.00979256187754481	2.60788990629389	0.00912376780827263
exposure_1	snp_844	0.0268727442462125	0.0103080426926387	2.60696866005445	0.00914833428673974
exposure_4	snp_988	0.0269360611974021	0.0103352279844591	2.60623773736828	0.00916786748454886
exposure_10	snp_631	-0.0249372244700985	0.00957236878663832	-2.60512575580115	0.00919765552223132
exposure_2	snp_916	0.0256253274690119	0.00983814093727185	2.60469204826393	0.00920929718748317
exposure_6	snp_246	-0.025769411975381	0.00989614908822806	-2.60398380679561	0.00922833622632495
exposure_19	snp_511	0.0251270860360525	0.00965126361234061	2.60350219881298	0.00924130293461042
exposure_5	snp_740	-0.0271381754593523	0.0104279788330518	-2.60243867904076	0.00926999453018307
exposure_7	snp_599	-0.0272280883532427	0.0104706274812878	-2.60042565757423	0.00932451947977888
exposure_7	snp_740	-0.0272049535789485	0.0104706334959593	-2.59821467244051	0.00938473612385558
exposure_11	snp_200	-0.0257226700348508	0.00990228037722951	-2.59765115255679	0.00940013908447044
exposure_5	snp_520	0.027077321425374	0.0104279946553373	2.59659908930958	0.00942895600916373
exposure_10	snp_665	-0.0248513158493851	0.00957239113280755	-2.59614504929828	0.00944141688543561
exposure_11	snp_468	0.0256778862010125	0.00990229200269862	2.59312553033325	0.00952466027211598
exposure_9	snp_334	0.0260015266296519	0.0100394768661553	2.58992843713871	0.00961351199150747
exposure_15	snp_576	0.0265997774691714	0.0102724170965473	2.58943705450901	0.00962723353763406
exposure_16	snp_361	-0.0253266390407	0.00979261676103717	-2.5862994191164	0.00971526250092856
exposure_3	snp_27	-0.0253002842516922	0.00979229344276581	-2.58369343193888	0.00978892035543062
exposure_10	snp_195	-0.0247284941321814	0.00957242294662154	-2.58330563432835	0.00979992384110707
exposure_11	snp_747	0.0255787391878388	0.00990231766822795	2.58310630347776	0.00980558400277387
exposure_20	snp_683	0.0270409892196929	0.0104742522209449	2.58166298168953	0.00984665530256878
exposure_1	snp_904	0.0266061839908216	0.010308111853007	2.58109189832474	0.00986294838829209
exposure_5	snp_464	0.026907081642638	0.010428038729545	2.58026291812709	0.00988664205449865
exposure_12	snp_548	0.0255943492407426	0.0099270565224298	2.57824151428101	0.00994462997283104
exposure_7	snp_618	-0.0269902594273629	0.0104706890689671	-2.57769658229623	0.00996031417823391
exposure_19	snp_590	0.0248384202012179	0.00965133834951771	2.57357262813806	0.0100797258376541
exposure_3	snp_182	0.0251951761481878	0.00979232054845086	2.57295255231138	0.0100977903647425
exposure_20	snp_773	0.0269478580865053	0.0104742762276352	2.57276564994595	0.0101032410008653
exposure_20	snp_464	0.0269368502158877	0.0104742790596899	2.57171401128252	0.0101339588309182
exposure_18	snp_778	-0.0258144712503275	0.0100418875780899	-2.57067917257423	0.0101642671026355
exposure_11	snp_911	0.025414012735293	0.0099023600902029	2.56646016745411	0.0102886699957713
exposure_6	snp_395	-0.0253972535532785	0.00989624531667976	-2.56635246404739	0.0102918634372319
exposure_8	snp_594	0.0246376996452405	0.00960309227193226	2.56560063650029	0.0103141799590596
exposure_7	snp_998	-0.0268586047242453	0.0104707229295033	-2.5651146444307	0.0103286285887839
exposure_13	snp_833	0.0253607020986805	0.00988834219774851	2.56470716643027	0.0103407568637383
exposure_12	snp_631	-0.025443353648318	0.00992709534559302	-2.56302098071549	0.0103910797740163
exposure_14	snp_822	0.0250807959678721	0.00979553688914994	2.56043096480531	0.0104688013434932
exposure_16	snp_594	0.0250460599630959	0.00979268893939838	2.55762846324359	0.0105534814836449
exposure_8	snp_384	-0.0245502313583582	0.00960311467742191	-2.5564863258458	0.0105881666133252
exposure_19	snp_361	-0.0246684957751619	0.00965138193983545	-2.55595477714381	0.010604343561393
exposure_15	snp_520	0.0262420101239514	0.0102725091331291	2.55458620516777	0.0106460953671951
exposure_14	snp_200	-0.0250150528329161	0.00979555370351235	-2.55371504154447	0.0106727485480007
exposure_11	snp_511	0.025275172222048	0.00990239563277852	2.55243005423689	0.0107121709594751
exposure_12	snp_943	-0.0253367983255637	0.009927122604173	-2.55228018589324	0.0107167772255074
exposure_19	snp_356	0.024631018468234	0.0096513915134992	2.55206914296069	0.0107232667045986
exposure_17	snp_230	-0.0260979677357812	0.0102296694672606	-2.55120342053144	0.010749923879002
exposure_7	snp_5	0.0267114640764897	0.0104707605768429	2.55105289443489	0.0107545648610531
exposure_9	snp_853	-0.0256077369611657	0.0100395781022956	-2.5506785942838	0.0107661129113431
exposure_14	snp_110	0.0249825269957731	0.00979556200594122	2.55039241042226	0.010774949800827
exposure_18	snp_551	0.0256096955722407	0.0100419400209078	2.55027370397753	0.0107786171536035
exposure_11	snp_594	0.0252488228477526	0.00990240235610873	2.5497674139828	0.0107942710937695
exposure_6	snp_551	0.025229497205845	0.00989628823517576	2.54938989308823	0.0108059567844849
exposure_10	snp_322	0.0243691623628462	0.00957251511655646	2.54574289683781	0.0109194254699878
exposure_4	snp_526	-0.026297288482985	0.0103353925214329	-2.54439184853902	0.0109617285973616
exposure_13	snp_212	0.0251513453990286	0.00988839568053749	2.54352133668476	0.0109890625853377
exposure_20	snp_694	0.026640349819286	0.0104743549063483	2.54338811864585	0.0109932509586939
exposure_20	snp_402	-0.0266272570583981	0.0104743582361927	-2.54213732793589	0.0110326450442672
exposure_3	snp_631	-0.0248880261384603	0.00979239911037855	-2.54156574481145	0.011050688975112
exposure_7	snp_666	-0.0266084566687441	0.0104707868091236	-2.54120890376252	0.0110619671458859
exposure_3	snp_451	-0.0248610003548495	0.00979240597680063	-2.53880409102198	0.0111382397314704
exposure_2	snp_474	-0.0249334544927485	0.00983831875001337	-2.53432066253338	0.0112816873894157
exposure_18	snp_131	0.0254422634455307	0.0100419825895241	2.53358967900146	0.0113052301827037
exposure_3	snp_827	-0.024801786124449	0.00979242099522255	-2.53275325239275	0.0113322224960155
exposure_6	snp_366	-0.0250534944793267	0.00989633295746843	-2.53159373143561	0.011369736034785
exposure_4	snp_866	0.026163104501167	0.0103354265827467	2.53140054662494	0.0113759967733728
exposure_15	snp_554	0.0259990228552286	0.0102725709311127	2.5309168493045	0.0113916858778806
exposure_20	snp_5	0.026506968108402	0.0104743887522837	2.53064581955895	0.0114004853371378
exposure_14	snp_523	0.0247836068969276	0.00979561254637482	2.53007219095242	0.0114191291076274
exposure_7	snp_683	0.0264889981706802	0.0104708171038951	2.52979284308446	0.0114282181194365
exposure_11	snp_343	0.0250416243987037	0.00990245498050754	2.52882991621742	0.0114595976691677
exposure_9	snp_973	0.0253733325345534	0.0100396376294158	2.52731557364286	0.0115091013167355
exposure_14	snp_384	-0.0247539036188189	0.00979562005851469	-2.52703794869034	0.0115181973988159
exposure_15	snp_523	0.0259580932634471	0.0102725812839635	2.52692994544324	0.0115217377323491
exposure_1	snp_221	0.0260327839085294	0.0103082582862839	2.52542992089831	0.0115710083155964
exposure_16	snp_865	0.0247254671378827	0.00979277042631226	2.5248694763075	0.0115894648973104
exposure_15	snp_341	0.0259098735090715	0.0102725934598683	2.52223293078743	0.0116766427190361
exposure_1	snp_464	0.0259933650168617	0.0103082682356969	2.52160347621225	0.0116975415825281
exposure_8	snp_526	-0.0242052499175958	0.00960320226892028	-2.52053942422242	0.0117329452255224
exposure_11	snp_740	-0.0249501210088563	0.00990247808247522	-2.51958356292769	0.0117648301164216
exposure_6	snp_495	0.0249153694775322	0.00989636783562964	2.5176276681865	0.0118303130144651
exposure_1	snp_395	-0.025940161942861	0.0103082816403452	-2.5164390000109	0.0118702670956485
exposure_14	snp_168	-0.024647814988277	0.00979564681538094	-2.5162008648143	0.0118782857831344
exposure_1	snp_520	0.0259356987746615	0.0103082827636022	2.51600575667545	0.0118848592075875
exposure_5	snp_474	-0.0262371416477809	0.0104282094724439	-2.5159776198504	0.0118858074366935
exposure_6	snp_740	-0.0248950343173205	0.00989637295419898	-2.51557155662344	0.0118994995017429
exposure_15	snp_124	-0.0258369666853012	0.0102726118264526	-2.51513121704544	0.0119143631396191
exposure_6	snp_195	-0.0248422514914094	0.00989638622066494	-2.51023463893674	0.0120807596839652
exposure_15	snp_888	0.025780476070641	0.0102726260218802	2.50962860087866	0.0121014968001037
exposure_15	snp_287	0.0257301066825485	0.0102726386528956	2.5047222580243	0.0122705446947387
exposure_16	snp_511	0.0245176541957899	0.00979282268617973	2.50363505819326	0.0123082861317965
exposure_13	snp_946	0.0247355868526104	0.00988850057600331	2.50144970539183	0.0123844605196886
exposure_11	snp_271	0.0247701738323252	0.00990252326710448	2.50140021529766	0.0123861904108879
exposure_8	snp_37	0.0240179504713165	0.00960324930512316	2.50102332119019	0.01239937150135
exposure_15	snp_814	0.0256919090047355	0.0102726482151593	2.5010015398777	0.0124001336372791
exposure_2	snp_594	0.0245898309139499	0.00983840525207905	2.49937162415155	0.012457282841873
exposure_12	snp_694	0.0247790078750942	0.00992726342801924	2.49605624498253	0.0125742492469362
exposure_18	snp_352	0.0250559203795466	0.0100420797487818	2.4950927503425	0.0126084231686419
exposure_19	snp_395	-0.0240811330317174	0.00965153030834709	-2.49505853086229	0.0126096384005657
exposure_15	snp_34	-0.0256304620469693	0.0102726635677344	-2.49501620275704	0.0126111417365094
exposure_11	snp_173	-0.0246951224505876	0.00990254201574993	-2.49381647775997	0.0126538175249797
exposure_8	snp_740	-0.0239446168228225	0.00960326762168549	-2.49338222843569	0.0126692958272637
exposure_14	snp_131	0.024423316347883	0.00979570305757998	2.49326834473449	0.0126733578500969
exposure_17	snp_760	-0.025501123345913	0.010229820022281	-2.49282228723187	0.0126892790076744
exposure_6	snp_131	0.0246456616028006	0.00989643538378918	2.49035745165085	0.0127775761919292
exposure_15	snp_641	0.0255783097644747	0.0102726765691671	2.48993624906352	0.012792719110185
exposure_15	snp_526	-0.0255745964382893	0.0102726774938794	-2.48957454894567	0.012805735491959
exposure_10	snp_131	0.0238305123360546	0.00957265075366629	2.48943714225943	0.0128106833720765
exposure_8	snp_576	0.0238963473054347	0.00960327964738778	2.48835274852532	0.0128497907302312
exposure_13	snp_613	-0.0246036643952352	0.00988853349427254	-2.4881004255571	0.0128589055928072
exposure_1	snp_685	0.0256465871880171	0.010308355113031	2.4879417624638	0.0128646400351428
exposure_16	snp_964	-0.0243380240013796	0.00979286750313756	-2.48528063854452	0.0129611569095016
exposure_17	snp_10	0.0254162367557527	0.0102298411519843	2.48451920006819	0.0129888913121686
exposure_18	snp_988	0.0249357615410967	0.0100421096635766	2.48311982008525	0.0130399988410195
exposure_4	snp_131	0.0256539049706097	0.0103355542519425	2.48210249254782	0.0130772648094046
exposure_16	snp_675	-0.024295898190688	0.00979287796561005	-2.48097630502582	0.0131186282875615
exposure_10	snp_617	0.0237438884855328	0.0095726722832177	2.48038246615413	0.0131404858179324
exposure_17	snp_464	0.025361128274456	0.0102298548316755	2.47912885292647	0.0131867335693386
exposure_3	snp_576	0.0242675251034361	0.00979255487879074	2.47816074597611	0.0132225469885154
exposure_11	snp_996	-0.0245273577482232	0.00990258371933081	-2.47686446723428	0.0132706352164536
exposure_5	snp_131	0.0258291952091536	0.0104283113327964	2.47683391729229	0.0132717703944397
exposure_20	snp_714	-0.0259228890990002	0.0104745349617279	-2.47484868719403	0.0133457220973926
exposure_15	snp_386	0.0254107922402175	0.0102727181516088	2.47361914005572	0.0133917063545564
exposure_7	snp_852	-0.0258847683454022	0.0104709682472751	-2.4720510781931	0.0134505540090681
exposure_12	snp_526	-0.0245344647622353	0.00992732417812234	-2.47140763432546	0.0134747678163276
exposure_19	snp_853	-0.0237497004487859	0.00965161244972716	-2.46069768885688	0.0138834952345211
exposure_17	snp_778	-0.025162867909066	0.0102299038005314	-2.4597365136277	0.0139207067979548
exposure_1	snp_740	-0.0253440271367684	0.0103084299588859	-2.4585729580402	0.0139658712554625
exposure_19	snp_58	-0.0236860998282243	0.00965162808207573	-2.45410407723982	0.0141405397606178
exposure_10	snp_483	-0.0234801930857078	0.0095727373393558	-2.45281911049363	0.0141911189358876
exposure_16	snp_480	-0.024008256039706	0.00979294892044041	-2.45158595584978	0.0142398087290157
exposure_12	snp_458	-0.0243359101775416	0.00992737306014738	-2.45139474764337	0.0142473715661384
exposure_20	snp_212	0.0256607614061302	0.0104745995190877	2.44980835394889	0.0143102548267372
exposure_8	snp_230	-0.0235146937942605	0.00960337387624407	-2.44858672559119	0.0143588458651008
exposure_7	snp_458	-0.0256384112867774	0.0104710288701376	-2.4485092730377	0.0143619314900849
exposure_11	snp_517	0.0242338203823215	0.00990265600369195	2.44720410092874	0.014414016170559
exposure_2	snp_131	0.0240701981055206	0.00983853378022856	2.4465228908287	0.0144412669104087
exposure_16	snp_526	-0.0239579270210283	0.00979296124855699	-2.44644356420368	0.0144444431994658
exposure_20	snp_109	0.0256182310996324	0.0104746099316407	2.44574559499798	0.0144724169078957
exposure_13	snp_383	0.0241565472414254	0.00988864375211142	2.44285746832244	0.0145886778614238
exposure_14	snp_676	0.0239145106441001	0.00979582861939099	2.44129532817275	0.0146519040411072
exposure_1	snp_402	-0.0251498946431284	0.0103084775143782	-2.43972930125224	0.0147155298993529
exposure_4	snp_496	-0.0252098555376206	0.010335663536951	-2.4391134103285	0.0147406194871337
exposure_10	snp_395	-0.0233418503262951	0.00957277117907564	-2.43835874582651	0.0147714137066827
exposure_16	snp_102	-0.0238633539634578	0.00979298434424792	-2.43678056908917	0.0148359948268338
exposure_17	snp_748	0.0249203536821294	0.0102299631768873	2.43601597104789	0.0148673725982189
exposure_3	snp_554	0.0238536095451084	0.00979265659875814	2.43586705043179	0.0148734908410121
exposure_7	snp_483	-0.0255024142248928	0.010471062087419	-2.43551360998364	0.0148880204432277
exposure_13	snp_695	0.024069063694079	0.00988866508864163	2.43400534635614	0.0149501644016332
exposure_16	snp_464	0.0238285859768788	0.00979299281196139	2.43322816981689	0.0149822750167605
exposure_3	snp_384	-0.0238091867335248	0.0097926674116452	-2.43132802664282	0.0150610392935453
exposure_6	snp_468	0.0240606503404339	0.00989657937115683	2.43120874779801	0.0150659957569767
exposure_19	snp_653	0.0234577885333432	0.00965168385299919	2.43043482262982	0.0150981900424211
exposure_3	snp_392	-0.0237761799752011	0.00979267543270923	-2.42795547943768	0.0152017359090077
exposure_3	snp_247	-0.0237742221070304	0.00979267590814641	-2.427755429673	0.0152101178751871
exposure_20	snp_384	-0.0254297904820081	0.0104746558590021	-2.42774472252979	0.0152105666128503
exposure_1	snp_180	0.0249769560740984	0.0103085195699691	2.42294307194813	0.0154129831438157
exposure_7	snp_230	-0.0253665335597987	0.0104710950997257	-2.42252919281224	0.0154305409769448
exposure_19	snp_904	0.0233645615738759	0.00965170647067649	2.42077001044959	0.0155053666991496
exposure_10	snp_294	0.0231581649724968	0.00957281580074426	2.41915915385067	0.0155741633924236
